A	B	C	D	E
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 53.193970 	 6.701076
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 64.804748 	 7.786513
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.279789 	 22.681389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 89.852073 	 4.015969
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 79.797955 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 60.915911 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 87.553496 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 26.651667 	 7.582458
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 116.832202 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 100.719057 	 37.405379
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 25.868798 	 8.055077
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 39.893140 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 47.411090 	 9.913968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 39.581848 	 7.877078
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 52.396261 	 32.948987
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 66.290939 	 2.113000
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 57.831471 	 8.904998
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 94.968379 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 65.266122 	 25.660389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 80.760631 	 9.973968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 71.576473 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 93.817553 	 15.579456
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 95.997265 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 106.675764 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 100.823655 	 39.978379
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 53.187927 	 17.714457
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 54.587715 	 7.402458
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 29.232263 	 15.185456
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 41.754131 	 8.546076
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 65.019619 	 10.039968
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 36.968840 	 10.396968
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 44.447992 	 31.339389
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 70.913122 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 86.948076 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 83.339233 	 15.072513
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 86.055435 	 9.174000
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 86.931260 	 25.569389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 96.701225 	 29.574615
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 32.664260 	 14.913457
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 132.261306 	 33.288986
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 29.923973 	 6.746079
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 44.408633 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 110.694203 	 39.989379
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 56.780807 	 27.551213
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 142.787764 	 39.994988
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 61.350421 	 9.941458
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 37.794135 	 6.870968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 76.521970 	 1.503000
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 69.268258 	 11.785456
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 59.819494 	 26.504615
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 91.038617 	 3.611969
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 73.010371 	 22.539389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 84.904786 	 6.707968
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 96.432493 	 6.593078
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 81.296096 	 37.276379
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 115.479977 	 27.871196
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 33.895442 	 6.431968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 33.864249 	 4.015969
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 116.214461 	 24.021389
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.727501 	 6.701076
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 53.887775 	 15.094457
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.446909 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 33.755889 	 11.995456
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 56.780973 	 7.786513
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 80.215135 	 9.790458
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 41.543336 	 23.967389
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 88.411301 	 27.742213
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 63.440572 	 37.405379
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 94.707462 	 6.841968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 109.287154 	 6.687079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 89.393208 	 22.681389
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 35.651667 	 7.582458
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 127.305609 	 22.129198
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 107.248368 	 27.092615
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 34.474496 	 2.113000
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 46.175136 	 9.913968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 36.631290 	 8.904998
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 74.228700 	 17.417457
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 75.368900 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 90.776621 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 63.049011 	 9.973968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 88.567719 	 7.877078
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 99.730236 	 8.055077
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 72.346212 	 25.660389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 83.455887 	 15.579456
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 79.745138 	 29.055615
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 106.058766 	 7.987889
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 99.690107 	 31.445389
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 38.660241 	 7.402458
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 107.735940 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 53.301345 	 10.039968
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 31.208440 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 62.904190 	 33.288986
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 64.681989 	 8.739077
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 56.807468 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 85.642046 	 17.714457
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 87.138983 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 59.812089 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 71.495050 	 31.339389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 74.932053 	 15.185456
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 100.228590 	 15.072513
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 89.868389 	 39.994988
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 103.314709 	 9.174000
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.389220 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 97.364555 	 29.574615
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 38.315065 	 14.913457
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 113.867064 	 39.989379
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 53.706271 	 9.941458
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 28.437269 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 39.583488 	 11.785456
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 49.523446 	 27.871196
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 54.562874 	 6.593078
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 54.313299 	 22.539389
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 88.724563 	 27.551213
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 49.885761 	 26.504615
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 88.426443 	 3.611969
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 79.223773 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 95.831323 	 1.503000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 98.768536 	 6.746079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 70.415911 	 24.021389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 21.557196 	 4.015969
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 32.050629 	 6.431968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 25.108323 	 7.786513
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 104.818438 	 37.276379
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 39.884546 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 59.294797 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 30.289073 	 11.995456
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 65.508313 	 9.790458
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 35.717459 	 7.238968
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 50.074088 	 6.701076
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 52.143225 	 22.129198
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 60.055391 	 6.841968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 77.519974 	 6.687079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 77.277437 	 22.681389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 80.111424 	 27.092615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 28.719002 	 8.055077
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 39.572326 	 7.582458
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 109.235513 	 23.967389
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 31.893619 	 8.904998
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 56.327663 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 57.527330 	 17.417457
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 30.168998 	 15.579456
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 128.663094 	 37.405379
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 63.408586 	 2.113000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 63.675755 	 32.948987
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 58.648258 	 7.877078
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 64.702327 	 39.978379
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 78.238976 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 109.012529 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 74.332498 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 87.909589 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 98.341851 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 86.451878 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 29.151667 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 43.663806 	 10.039968
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 27.096006 	 10.396968
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 35.230586 	 15.185456
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 70.112823 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 54.034296 	 8.546076
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 85.000628 	 15.072513
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 100.351536 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 116.400446 	 29.897213
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 97.302122 	 27.871196
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 109.194012 	 33.288986
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 82.191458 	 29.574615
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 86.777595 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 100.808716 	 31.339389
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 35.391535 	 14.913457
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 121.805644 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 106.527604 	 39.989379
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 26.371188 	 9.174000
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 49.741591 	 5.900968
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 21.868633 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 30.306218 	 11.785456
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 54.622847 	 3.611969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 72.165477 	 1.503000
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 62.345780 	 6.593078
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 59.297987 	 22.539389
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 91.139966 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 91.132087 	 27.551213
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 83.518165 	 6.707968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 107.000173 	 6.746079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 91.186424 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 29.906912 	 6.431968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 24.626360 	 4.015969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 41.002998 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 42.109319 	 9.790458
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 114.461050 	 26.504615
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.496698 	 7.238968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 49.173250 	 7.786513
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 33.932997 	 11.995456
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 133.181796 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 56.678389 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 84.174266 	 27.742213
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 63.989582 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 75.021901 	 6.841968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 63.156085 	 27.092615
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 95.380440 	 6.687079
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 25.648845 	 9.913968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 111.834371 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 101.252758 	 23.967389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 30.930501 	 8.055077
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 112.156565 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 51.208517 	 7.582458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 39.055095 	 8.904998
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 65.080731 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 54.517676 	 7.877078
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 65.870632 	 2.113000
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 84.724538 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 50.929760 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 64.142809 	 31.445389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 73.097214 	 9.973968
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 87.621282 	 7.987889
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 85.884009 	 15.579456
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 114.775303 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 92.030385 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 30.890089 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 39.151667 	 7.402458
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 31.222470 	 8.739077
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 42.678759 	 17.714457
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 111.569978 	 29.055615
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 39.365959 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 34.320135 	 10.396968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 44.882220 	 27.871196
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 39.221616 	 15.185456
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 86.190549 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.959998 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 97.131671 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 63.244314 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 76.415947 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 101.367404 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 23.838055 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 39.226624 	 9.941458
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 113.126141 	 29.574615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 53.939366 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 54.032535 	 14.913457
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 31.268485 	 6.870968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 51.873221 	 3.611969
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 132.691773 	 39.989379
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 38.856419 	 11.785456
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 55.119460 	 6.593078
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 55.629949 	 9.174000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 56.993420 	 22.539389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 81.560251 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 107.577576 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 85.438513 	 24.021389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 116.782089 	 6.746079
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 29.891640 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 101.804855 	 26.504615
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 30.338111 	 4.015969
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 110.074789 	 37.276379
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 53.071225 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 38.700581 	 6.701076
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 34.675052 	 11.995456
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 65.235075 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 66.584730 	 27.742213
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 48.622968 	 22.129198
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 59.788374 	 7.786513
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 47.056143 	 22.681389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 56.752976 	 7.238968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 92.253088 	 6.687079
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 85.664144 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 86.495364 	 23.967389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 17.429382 	 2.113000
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 35.007590 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 43.479440 	 7.582458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 24.816051 	 8.904998
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 48.206533 	 17.417457
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 122.978513 	 27.092615
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 51.731571 	 32.948987
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 54.288319 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 85.765566 	 29.576213
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 66.070128 	 7.877078
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 161.766844 	 37.405379
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 59.025805 	 25.660389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 79.820106 	 15.579456
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 92.041218 	 7.987889
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 104.706665 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 109.413649 	 31.445389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 99.177476 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 35.913905 	 10.039968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 116.430020 	 29.055615
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 37.218761 	 8.546076
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 58.213664 	 7.402458
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 65.371213 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 86.383967 	 29.897213
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 92.177444 	 17.714457
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 76.341496 	 31.339389
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 80.099619 	 10.396968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 76.995413 	 29.574615
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 108.643311 	 15.072513
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.483735 	 5.900968
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 93.042384 	 25.569389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 104.517137 	 15.185456
