pm:cp_UTB_3_1 	pm:cp_Can_03_1 	28.312572 	20.123460 	48.464603 	22539.388977
pm:cp_UTB_1_1 	pm:cp_Can_01_1 	86.866954 	2.427780 	89.371877 	1503.000000
pm:cp_UTB_1_10 	pm:cp_Cap_01_3 	19.695074 	5.991746 	88.229666 	6707.968238
pm:cp_UTB_3_2 	pm:cp_Can_03_3 	44.225552 	33.409058 	77.690324 	24021.388977
pm:cp_UTB_3_10 	pm:cp_Cap_03_3 	66.744715 	31.538827 	99.033542 	37276.379426
pm:cp_UTB_4_11 	pm:cp_Cap_04_1 	18.475520 	6.734546 	25.901483 	6431.968000
pm:cp_UTB_3_9 	pm:cp_Cap_03_1 	50.443747 	30.148348 	116.313524 	26504.615388
pm:cp_UTB_2_4 	pm:cp_Can_02_3 	17.431221 	9.166110 	27.508759 	6701.076489
pm:cp_UTB_4_12 	pm:cp_Cap_04_3 	18.523086 	28.903716 	48.153945 	27742.212828
pm:cp_UTB_4_3 	pm:cp_Can_04_1 	29.925451 	14.405963 	50.038557 	15094.456764
pm:cp_UTB_4_4 	pm:cp_Can_04_3 	29.683127 	16.752929 	52.533199 	9790.457693
pm:cp_UTB_2_11 	pm:cp_Cap_02_1 	15.867716 	5.924883 	22.442599 	7238.968000
pm:cp_UTB_1_11 	pm:cp_Cap_01_1 	47.284451 	3.791354 	51.170068 	3611.968948
pm:cp_UTB_2_12 	pm:cp_Cap_02_3 	20.262104 	11.979010 	33.108234 	11995.455832
pm:cp_UTB_2_3 	pm:cp_Can_02_1 	22.120969 	22.714479 	45.628304 	22129.197974
pm:cp_UTB_3_3 	pm:cp_Can_03_1 	23.520422 	20.737823 	44.286816 	22681.388977
pm:cp_UTB_1_4 	pm:cp_Can_01_3 	66.488687 	9.187974 	76.753804 	6746.078801
pm:cp_UTB_1_12 	pm:cp_Cap_01_3 	58.515809 	7.991661 	77.050316 	6841.968238
pm:cp_UTB_1_3 	pm:cp_Can_01_1 	89.881387 	2.878589 	92.837118 	2113.000000
pm:cp_UTB_3_4 	pm:cp_Can_03_3 	37.737074 	41.014691 	78.807479 	23967.388977
pm:cp_UTB_3_12 	pm:cp_Cap_03_3 	61.393447 	34.233924 	96.377372 	37405.379426
pm:cp_UTB_3_11 	pm:cp_Cap_03_1 	86.385770 	26.856170 	113.963369 	27092.615388
pm:cp_UTB_4_13 	pm:cp_Cap_04_1 	28.011439 	9.255234 	37.958090 	9913.968000
pm:cp_UTB_4_6 	pm:cp_Can_04_3 	26.923258 	11.375560 	38.395961 	7582.457693
pm:cp_UTB_2_6 	pm:cp_Can_02_3 	24.309573 	9.884745 	35.105747 	7877.078489
pm:cp_UTB_1_5 	pm:cp_Can_01_1 	47.700768 	8.286017 	56.063928 	7786.513206
pm:cp_UTB_2_13 	pm:cp_Cap_02_1 	27.207231 	7.946241 	37.803473 	9973.968000
pm:cp_UTB_2_5 	pm:cp_Can_02_1 	41.991616 	7.063137 	49.847611 	9174.000000
pm:cp_UTB_4_5 	pm:cp_Can_04_1 	38.325043 	34.766239 	73.798426 	17417.456764
pm:cp_UTB_1_6 	pm:cp_Can_01_3 	76.994467 	9.989448 	88.061058 	8055.076920
pm:cp_UTB_3_6 	pm:cp_Can_03_3 	42.528490 	24.393660 	66.977865 	25660.388977
pm:cp_UTB_1_14 	pm:cp_Cap_01_3 	85.471743 	6.365425 	92.380013 	7987.888737
pm:cp_UTB_4_14 	pm:cp_Cap_04_3 	81.433850 	34.976474 	117.137467 	29576.212828
pm:cp_UTB_2_14 	pm:cp_Cap_02_3 	74.172835 	14.087245 	91.127200 	15579.455832
pm:cp_UTB_3_5 	pm:cp_Can_03_1 	44.607848 	47.410283 	92.046703 	31445.388977
pm:cp_UTB_3_13 	pm:cp_Cap_03_1 	26.908502 	33.342746 	82.972677 	29055.615388
pm:cp_UTB_1_13 	pm:cp_Cap_01_1 	53.670564 	66.176072 	119.940899 	32948.987052
pm:cp_UTB_3_14 	pm:cp_Cap_03_3 	64.191726 	33.128239 	98.069965 	39978.379426
pm:cp_UTB_4_15 	pm:cp_Cap_04_1 	24.782601 	7.964494 	33.438512 	10039.968000
pm:cp_UTB_4_8 	pm:cp_Can_04_3 	32.374799 	9.934083 	42.406025 	7402.457693
pm:cp_UTB_4_7 	pm:cp_Can_04_1 	25.842958 	17.153398 	53.703498 	17714.456764
pm:cp_UTB_2_8 	pm:cp_Can_02_3 	25.561607 	10.278274 	36.751309 	8546.076489
pm:cp_UTB_2_15 	pm:cp_Cap_02_1 	24.457169 	8.195064 	41.302233 	10396.968000
pm:cp_UTB_1_8 	pm:cp_Can_01_3 	58.657703 	10.391800 	69.126645 	8739.076920
pm:cp_UTB_1_7 	pm:cp_Can_01_1 	58.749469 	12.717742 	71.544354 	15072.513206
pm:cp_UTB_3_8 	pm:cp_Can_03_3 	19.573534 	22.259910 	41.889158 	25569.388977
pm:cp_UTB_4_16 	pm:cp_Cap_04_3 	54.038242 	30.428200 	87.193585 	29897.212828
pm:cp_UTB_3_7 	pm:cp_Can_03_1 	31.492833 	38.166936 	69.688340 	31339.388977
pm:cp_UTB_1_15 	pm:cp_Cap_01_1 	57.656674 	33.217481 	90.968418 	33288.986201
pm:cp_UTB_3_16 	pm:cp_Cap_03_3 	41.826892 	33.134709 	75.711602 	39989.379426
pm:cp_UTB_2_7 	pm:cp_Can_02_1 	72.302839 	27.255434 	100.351130 	27871.196368
pm:cp_UTB_3_15 	pm:cp_Cap_03_1 	66.204812 	27.001875 	93.928116 	29574.615388
pm:cp_UTB_2_16 	pm:cp_Cap_02_3 	39.374963 	13.855480 	119.097564 	15185.455832
pm:cp_UTB_1_16 	pm:cp_Cap_01_3 	68.280905 	61.156299 	129.980050 	39994.988320
pm:cp_UTB_4_9 	pm:cp_Cap_04_1 	25.670456 	6.559991 	32.921864 	5900.968000
