A	B	C	D	E
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 27.656453 	 8.055077
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 113.963624 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 45.766827 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 46.221036 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 57.627387 	 7.786513
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 62.717149 	 32.948987
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 54.236136 	 7.877078
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 89.068473 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 62.724627 	 9.973968
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 77.748003 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 58.972011 	 25.660389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 79.974378 	 9.174000
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 71.519703 	 31.445389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 95.411105 	 15.579456
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 103.442001 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 33.492365 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 35.889598 	 10.039968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 114.029621 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 41.609929 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 36.584246 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 43.981057 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 73.681445 	 15.072513
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 75.470201 	 8.739077
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 52.059862 	 29.574615
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 92.174467 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 58.808945 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 96.901125 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 82.911821 	 31.339389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 86.179552 	 15.185456
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 105.868389 	 39.994988
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 112.434070 	 27.871196
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 21.406902 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 97.120355 	 39.989379
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 26.787412 	 6.687079
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 29.643341 	 1.503000
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 43.315960 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 50.727783 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 50.796320 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 35.059052 	 6.593078
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 49.420386 	 4.015969
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 42.341507 	 22.129198
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 33.701634 	 6.870968
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 50.908168 	 22.539389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 72.088114 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 82.530099 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 68.283330 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 100.077903 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 29.971947 	 6.431968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 21.504563 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 36.387313 	 9.790458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 23.201322 	 8.904998
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 116.523717 	 26.504615
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.066282 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 50.088535 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 38.355580 	 7.238968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 76.712885 	 15.094457
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 48.557706 	 22.681389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 72.321782 	 2.113000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 76.740148 	 6.746079
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 78.129116 	 11.995456
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 80.334683 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 103.638518 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 100.353987 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 33.430457 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 41.815269 	 17.417457
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 120.013649 	 27.092615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 39.786319 	 8.055077
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 63.420309 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 48.893456 	 7.877078
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 69.392267 	 29.576213
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 43.706957 	 15.579456
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 53.655767 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 47.310285 	 9.973968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 51.439020 	 29.055615
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 86.946370 	 7.786513
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 69.609879 	 31.445389
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 82.137608 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 113.293015 	 7.987889
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 31.920538 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 35.151668 	 7.402458
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 141.477220 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 113.714733 	 39.978379
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 49.292459 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 36.684900 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 35.616108 	 10.396968
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 50.946800 	 15.185456
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 93.129575 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 88.024333 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 67.375087 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 104.191430 	 33.288986
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 120.342664 	 8.739077
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 114.441127 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 25.389068 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 108.022547 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 120.034144 	 31.339389
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 45.568406 	 14.913457
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 138.315740 	 27.871196
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 123.009656 	 29.574615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 55.243786 	 27.551213
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 56.630244 	 9.941458
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 49.508751 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 46.814829 	 11.785456
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 64.657251 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 56.405565 	 6.870968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 91.863619 	 1.503000
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 82.560297 	 6.707968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 64.559862 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 84.234611 	 37.276379
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 88.074917 	 24.021389
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 100.888928 	 22.539389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 24.960168 	 6.431968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 119.533643 	 22.129198
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 19.041636 	 3.611969
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 136.362458 	 6.687079
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 36.191683 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.257912 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 50.568473 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.466735 	 7.238968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 52.145515 	 2.113000
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 67.725248 	 15.094457
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 44.477666 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 55.401970 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 65.255893 	 6.841968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 83.492271 	 8.904998
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 111.968679 	 6.746079
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 83.752973 	 37.405379
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 88.722956 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 98.585118 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 34.526260 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 37.389079 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 40.624564 	 17.417457
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 34.864837 	 8.055077
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 57.969904 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 69.702540 	 7.786513
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 41.154450 	 25.660389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 69.307276 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 60.376396 	 9.973968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 51.463566 	 29.055615
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 75.529040 	 31.445389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 107.630584 	 29.576213
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 86.222683 	 39.978379
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 106.033885 	 7.987889
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 98.467402 	 15.579456
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 132.440894 	 32.948987
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 30.151668 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 31.888552 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 48.141646 	 17.714457
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 87.762572 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.446060 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 57.439494 	 25.569389
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 79.597354 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 82.326472 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 103.605760 	 33.288986
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 97.672384 	 15.185456
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 90.528809 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 101.167456 	 31.339389
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.434278 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 103.917357 	 29.574615
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 131.187745 	 39.994988
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 29.456129 	 6.687079
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 47.780937 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 32.324567 	 6.593078
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 52.182875 	 27.551213
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 144.860265 	 27.871196
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 157.316085 	 8.739077
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 41.834860 	 11.785456
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 76.395828 	 14.913457
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 57.947256 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 64.108736 	 6.870968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 88.112061 	 1.503000
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 90.803826 	 6.707968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 94.563146 	 22.129198
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 84.859942 	 24.021389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 122.708196 	 4.015969
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 22.027138 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 104.692817 	 37.276379
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 36.151668 	 9.790458
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 30.521371 	 2.113000
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 115.870197 	 26.504615
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 46.662655 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 30.762669 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 28.470417 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 31.218806 	 11.995456
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 69.761928 	 15.094457
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 48.662626 	 22.681389
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 67.331685 	 8.904998
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 87.226600 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 70.661705 	 23.967389
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 102.234126 	 3.611969
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 31.471684 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 105.159911 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 37.904392 	 9.913968
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 32.186109 	 8.055077
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 121.865251 	 27.092615
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 49.942745 	 32.948987
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 165.216836 	 6.746079
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 33.781491 	 15.579456
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 59.503701 	 7.786513
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 73.220554 	 17.417457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 68.405714 	 9.174000
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 50.437726 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 63.704568 	 31.445389
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 75.770214 	 7.877078
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 96.098444 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 77.561972 	 9.973968
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 72.010992 	 39.978379
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 103.370472 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 88.474573 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 40.904907 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 47.151668 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 37.021666 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 58.935745 	 17.714457
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 90.788084 	 29.897213
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 67.819579 	 10.396968
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 61.583981 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 93.262892 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 74.841474 	 31.339389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 86.932017 	 15.185456
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 108.184648 	 33.288986
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 112.438291 	 6.687079
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 114.687321 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 96.774795 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 118.707428 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.390113 	 5.900968
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 33.534661 	 14.913457
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 114.885786 	 29.574615
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 45.197728 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 26.452605 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 35.434899 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 56.153247 	 4.015969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 58.241627 	 1.503000
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 38.819156 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 49.803317 	 22.539389
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 94.181762 	 27.551213
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 89.604880 	 8.739077
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 66.264275 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 86.894576 	 6.707968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 113.838574 	 22.129198
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.956003 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 102.909618 	 37.276379
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 23.645653 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 41.844651 	 9.790458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 26.458721 	 8.904998
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 47.178796 	 27.742213
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 120.499555 	 26.504615
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 28.488819 	 6.701076
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 66.635356 	 15.094457
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 62.769415 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 53.394321 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 63.451133 	 11.995456
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 95.294783 	 8.055077
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 72.934640 	 23.967389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 84.711030 	 7.238968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 115.530170 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 108.933403 	 37.405379
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 38.142203 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 39.415803 	 9.913968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 23.918161 	 9.174000
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 35.898750 	 7.877078
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 129.374609 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 57.546475 	 7.582458
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 37.305484 	 9.973968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 50.883246 	 15.579456
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 87.431205 	 29.576213
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 54.496754 	 39.978379
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 71.427803 	 31.445389
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 93.070853 	 7.786513
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 109.553228 	 32.948987
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 80.266324 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 103.651641 	 7.987889
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 128.398525 	 6.746079
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 30.890110 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 36.884869 	 17.714457
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 47.774668 	 7.402458
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 120.568916 	 29.055615
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 50.264883 	 6.687079
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 50.704463 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 81.128697 	 29.897213
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 52.598244 	 10.396968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 77.312868 	 27.871196
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 67.779629 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 59.431166 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 92.603159 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 103.265211 	 15.072513
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 105.851652 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 97.641946 	 31.339389
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 95.146920 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.442046 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 105.152107 	 29.574615
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 44.761923 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 52.864785 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 64.430593 	 14.913457
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 55.594543 	 4.015969
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 49.536066 	 6.593078
